strategy,step,price,action,reward,cumulative_reward,regime
AlwaysNeutral,344,168.3548,1,-0.0000,0.0000,1
AlwaysNeutral,345,167.9574,1,0.0000,0.0000,1
AlwaysNeutral,346,168.1423,1,-0.0000,0.0000,1
AlwaysNeutral,347,166.9739,1,-0.0000,0.0000,1
AlwaysNeutral,348,165.8965,1,-0.0000,0.0000,1
AlwaysNeutral,349,165.4241,1,-0.0000,0.0000,1
AlwaysNeutral,350,165.3793,1,0.0000,0.0000,1
AlwaysNeutral,351,165.7562,1,0.0000,0.0000,1
AlwaysNeutral,352,167.0459,1,0.0000,0.0000,1
AlwaysNeutral,353,167.7769,1,-0.0000,0.0000,1
AlwaysNeutral,354,167.6573,1,-0.0000,0.0000,1
AlwaysNeutral,355,167.6564,1,-0.0000,0.0000,1
AlwaysNeutral,356,166.8687,1,0.0000,0.0000,1
AlwaysNeutral,357,166.9076,1,-0.0000,0.0000,1
AlwaysNeutral,358,166.7285,1,0.0000,0.0000,1
AlwaysNeutral,359,167.0474,1,-0.0000,0.0000,1
AlwaysNeutral,360,166.4305,1,0.0000,0.0000,1
AlwaysNeutral,361,166.9216,1,0.0000,0.0000,1
AlwaysNeutral,362,168.1989,1,-0.0000,0.0000,1
AlwaysNeutral,363,168.0991,1,0.0000,0.0000,1
AlwaysNeutral,364,168.4127,1,0.0000,0.0000,1
AlwaysNeutral,365,168.9414,1,-0.0000,0.0000,1
AlwaysNeutral,366,168.5705,1,0.0000,0.0000,1
AlwaysNeutral,367,168.7184,1,-0.0000,0.0000,1
AlwaysNeutral,368,168.6898,1,0.0000,0.0000,1
AlwaysNeutral,369,168.7306,1,-0.0000,0.0000,1
AlwaysNeutral,370,168.0728,1,0.0000,0.0000,1
AlwaysNeutral,371,168.0860,1,0.0000,0.0000,1
AlwaysNeutral,372,168.4773,1,0.0000,0.0000,1
AlwaysNeutral,373,169.6115,1,0.0000,0.0000,1
AlwaysNeutral,374,170.2955,1,0.0000,0.0000,1
AlwaysNeutral,375,171.9005,1,-0.0000,0.0000,1
AlwaysNeutral,376,171.0888,1,0.0000,0.0000,1
AlwaysNeutral,377,171.6294,1,-0.0000,0.0000,1
AlwaysNeutral,378,171.5917,1,0.0000,0.0000,1
AlwaysNeutral,379,173.1612,1,-0.0000,0.0000,1
AlwaysNeutral,380,172.2537,1,-0.0000,0.0000,1
AlwaysNeutral,381,171.3664,1,-0.0000,0.0000,1
AlwaysNeutral,382,170.7157,1,-0.0000,0.0000,1
AlwaysNeutral,383,168.8780,1,-0.0000,0.0000,1
AlwaysNeutral,384,168.4107,1,-0.0000,0.0000,1
AlwaysNeutral,385,167.7800,1,0.0000,0.0000,1
AlwaysNeutral,386,167.9085,1,0.0000,0.0000,1
AlwaysNeutral,387,168.1837,1,0.0000,0.0000,1
AlwaysNeutral,388,169.6726,1,0.0000,0.0000,1
AlwaysNeutral,389,170.3465,1,-0.0000,0.0000,1
AlwaysNeutral,390,169.7648,1,-0.0000,0.0000,1
AlwaysNeutral,391,168.9550,1,0.0000,0.0000,1
AlwaysNeutral,392,169.2980,1,-0.0000,0.0000,1
AlwaysNeutral,393,168.1741,1,0.0000,0.0000,1
AlwaysNeutral,394,169.6277,1,0.0000,0.0000,1
AlwaysNeutral,395,170.4871,1,-0.0000,0.0000,1
AlwaysNeutral,396,169.9846,1,-0.0000,0.0000,1
AlwaysNeutral,397,168.5120,1,0.0000,0.0000,1
AlwaysNeutral,398,169.5667,1,-0.0000,0.0000,1
AlwaysNeutral,399,169.3939,1,0.0000,0.0000,1
AlwaysNeutral,400,170.3116,1,-0.0000,0.0000,1
AlwaysNeutral,401,168.9177,1,-0.0000,0.0000,1
AlwaysNeutral,402,168.3895,1,-0.0000,0.0000,1
AlwaysNeutral,403,168.3714,1,0.0000,0.0000,1
AlwaysNeutral,404,168.3876,1,-0.0000,0.0000,1
AlwaysNeutral,405,168.0053,1,0.0000,0.0000,1
AlwaysNeutral,406,168.5005,1,-0.0000,0.0000,1
AlwaysNeutral,407,167.6186,1,-0.0000,0.0000,1
AlwaysNeutral,408,167.5209,1,0.0000,0.0000,1
AlwaysNeutral,409,167.6383,1,0.0000,0.0000,1
AlwaysNeutral,410,168.0651,1,0.0000,0.0000,1
AlwaysNeutral,411,168.6283,1,-0.0000,0.0000,1
AlwaysNeutral,412,167.6944,1,-0.0000,0.0000,1
AlwaysNeutral,413,166.4796,1,0.0000,0.0000,1
AlwaysNeutral,414,167.5749,1,0.0000,0.0000,1
AlwaysNeutral,415,167.8592,1,-0.0000,0.0000,1
AlwaysNeutral,416,167.2646,1,0.0000,0.0000,1
AlwaysNeutral,417,168.5395,1,0.0000,0.0000,1
AlwaysNeutral,418,168.6022,1,0.0000,0.0000,1
AlwaysNeutral,419,169.5127,1,-0.0000,0.0000,1
AlwaysNeutral,420,169.4883,1,0.0000,0.0000,1
AlwaysNeutral,421,171.0597,1,0.0000,0.0000,1
AlwaysNeutral,422,172.3081,1,-0.0000,0.0000,1
AlwaysNeutral,423,171.8907,1,0.0000,0.0000,1
AlwaysNeutral,424,172.4706,1,0.0000,0.0000,1
AlwaysNeutral,425,172.7606,1,0.0000,0.0000,1
AlwaysNeutral,426,173.6146,1,-0.0000,0.0000,1
AlwaysNeutral,427,172.5592,1,0.0000,0.0000,1
AlwaysNeutral,428,172.8772,1,0.0000,0.0000,1
AlwaysNeutral,429,173.4773,1,-0.0000,0.0000,1
AlwaysNeutral,430,171.7936,1,-0.0000,0.0000,1
AlwaysNeutral,431,170.6545,1,-0.0000,0.0000,1
AlwaysNeutral,432,168.8876,1,-0.0000,0.0000,1
AlwaysNeutral,433,168.6248,1,0.0000,0.0000,1
AlwaysNeutral,434,169.1648,1,0.0000,0.0000,1
AlwaysNeutral,435,170.3056,1,-0.0000,0.0000,1
AlwaysNeutral,436,170.2468,1,0.0000,0.0000,1
AlwaysNeutral,437,171.4345,1,-0.0000,0.0000,1
AlwaysNeutral,438,170.1559,1,-0.0000,0.0000,1
AlwaysNeutral,439,168.6826,1,-0.0000,0.0000,1
AlwaysNeutral,440,168.6012,1,0.0000,0.0000,1
AlwaysNeutral,441,168.8756,1,-0.0000,0.0000,1
AlwaysNeutral,442,168.8028,1,-0.0000,0.0000,1
AlwaysNeutral,443,167.1059,1,-0.0000,0.0000,1
AlwaysNeutral,444,167.0765,1,-0.0000,0.0000,1
AlwaysNeutral,445,166.0763,1,0.0000,0.0000,1
AlwaysNeutral,446,166.7054,1,0.0000,0.0000,1
AlwaysNeutral,447,167.0606,1,-0.0000,0.0000,1
AlwaysNeutral,448,166.3528,1,-0.0000,0.0000,1
AlwaysNeutral,449,166.0213,1,-0.0000,0.0000,1
AlwaysNeutral,450,165.2700,1,0.0000,0.0000,1
AlwaysNeutral,451,165.3536,1,0.0000,0.0000,1
AlwaysNeutral,452,166.2472,1,-0.0000,0.0000,1
AlwaysNeutral,453,165.5434,1,0.0000,0.0000,1
AlwaysNeutral,454,166.0667,1,-0.0000,0.0000,1
AlwaysNeutral,455,165.7363,1,-0.0000,0.0000,1
AlwaysNeutral,456,165.2124,1,0.0000,0.0000,1
AlwaysNeutral,457,165.2633,1,-0.0000,0.0000,1
AlwaysNeutral,458,164.5691,1,-0.0000,0.0000,1
AlwaysNeutral,459,164.2949,1,-0.0000,0.0000,1
AlwaysNeutral,460,163.5191,1,0.0000,0.0000,1
AlwaysNeutral,461,165.3121,1,0.0000,0.0000,1
AlwaysNeutral,462,165.4719,1,-0.0000,0.0000,1
AlwaysNeutral,463,165.0357,1,0.0000,0.0000,1
AlwaysNeutral,464,165.3522,1,0.0000,0.0000,1
AlwaysNeutral,465,165.3919,1,-0.0000,0.0000,1
AlwaysNeutral,466,165.3428,1,0.0000,0.0000,1
AlwaysNeutral,467,165.9641,1,0.0000,0.0000,1
AlwaysNeutral,468,166.6691,1,-0.0000,0.0000,1
AlwaysNeutral,469,166.3084,1,-0.0000,0.0000,1
AlwaysNeutral,470,165.9295,1,-0.0000,0.0000,1
AlwaysNeutral,471,165.8102,1,-0.0000,0.0000,1
AlwaysNeutral,472,164.0753,1,-0.0000,0.0000,1
AlwaysNeutral,473,163.0566,1,0.0000,0.0000,1
AlwaysNeutral,474,164.3944,1,0.0000,0.0000,1
AlwaysNeutral,475,165.8879,1,-0.0000,0.0000,1
AlwaysNeutral,476,165.7914,1,0.0000,0.0000,1
AlwaysNeutral,477,166.3603,1,0.0000,0.0000,1
AlwaysNeutral,478,166.6885,1,0.0000,0.0000,1
AlwaysNeutral,479,169.2143,1,0.0000,0.0000,1
AlwaysNeutral,480,170.0464,1,-0.0000,0.0000,1
AlwaysNeutral,481,169.8390,1,-0.0000,0.0000,1
AlwaysNeutral,482,168.9798,1,-0.0000,0.0000,1
AlwaysNeutral,483,167.6428,1,0.0000,0.0000,1
AlwaysNeutral,484,167.8206,1,-0.0000,0.0000,1
AlwaysNeutral,485,167.2217,1,-0.0000,0.0000,1
AlwaysNeutral,486,166.1200,1,-0.0000,0.0000,1
AlwaysNeutral,487,165.6939,1,-0.0000,0.0000,1
AlwaysNeutral,488,164.9411,1,0.0000,0.0000,1
AlwaysNeutral,489,166.4410,1,0.0000,0.0000,1
AlwaysNeutral,490,167.2214,1,0.0000,0.0000,1
AlwaysNeutral,491,167.2512,1,0.0000,0.0000,1
AlwaysNeutral,492,168.4697,1,0.0000,0.0000,1
AlwaysNeutral,493,168.5053,1,-0.0000,0.0000,1
AlwaysNeutral,494,167.7882,1,0.0000,0.0000,1
AlwaysNeutral,495,169.0145,1,0.0000,0.0000,1
AlwaysNeutral,496,169.3921,1,-0.0000,0.0000,1
AlwaysNeutral,497,168.4898,1,-0.0000,0.0000,1
AlwaysNeutral,498,168.3103,1,-0.0000,0.0000,1
AlwaysNeutral,499,167.5914,1,-0.0000,0.0000,1
AlwaysNeutral,500,166.5028,1,0.0000,0.0000,1
AlwaysNeutral,501,167.3158,1,0.0000,0.0000,1
AlwaysNeutral,502,168.8747,1,-0.0000,0.0000,1
AlwaysNeutral,503,167.7093,1,0.0000,0.0000,1
AlwaysNeutral,504,168.1714,1,-0.0000,0.0000,1
AlwaysNeutral,505,167.6395,1,-0.0000,0.0000,1
AlwaysNeutral,506,167.2650,1,-0.0000,0.0000,1
AlwaysNeutral,507,166.8250,1,-0.0000,0.0000,1
AlwaysNeutral,508,166.1897,1,0.0000,0.0000,1
AlwaysNeutral,509,166.3163,1,-0.0000,0.0000,1
AlwaysNeutral,510,165.7329,1,0.0000,0.0000,1
AlwaysNeutral,511,166.0598,1,0.0000,0.0000,1
AlwaysNeutral,512,166.1138,1,-0.0000,0.0000,1
AlwaysNeutral,513,166.0141,1,-0.0000,0.0000,1
AlwaysNeutral,514,165.3845,1,-0.0000,0.0000,1
AlwaysNeutral,515,165.0511,1,0.0000,0.0000,1
AlwaysNeutral,516,165.8000,1,0.0000,0.0000,1
AlwaysNeutral,517,166.3079,1,-0.0000,0.0000,1
AlwaysNeutral,518,165.6077,1,0.0000,0.0000,1
AlwaysNeutral,519,165.8039,1,0.0000,0.0000,1
AlwaysNeutral,520,166.5120,1,-0.0000,0.0000,1
AlwaysNeutral,521,165.2481,1,0.0000,0.0000,1
AlwaysNeutral,522,165.8175,1,-0.0000,0.0000,1
AlwaysNeutral,523,165.3937,1,0.0000,0.0000,1
AlwaysNeutral,524,165.9777,1,-0.0000,0.0000,1
AlwaysNeutral,525,165.4654,1,-0.0000,0.0000,1
AlwaysNeutral,526,164.1454,1,-0.0000,0.0000,1
AlwaysNeutral,527,163.0333,1,0.0000,0.0000,1
AlwaysNeutral,528,163.3173,1,0.0000,0.0000,1
AlwaysNeutral,529,163.7564,1,-0.0000,0.0000,1
AlwaysNeutral,530,163.2423,1,0.0000,0.0000,1
AlwaysNeutral,531,163.9882,1,-0.0000,0.0000,1
AlwaysNeutral,532,162.8568,1,0.0000,0.0000,1
AlwaysNeutral,533,163.0582,1,-0.0000,0.0000,1
AlwaysNeutral,534,162.3337,1,-0.0000,0.0000,1
AlwaysNeutral,535,162.0927,1,0.0000,0.0000,1
AlwaysNeutral,536,162.4232,1,-0.0000,0.0000,1
AlwaysNeutral,537,162.0109,1,-0.0000,0.0000,1
AlwaysNeutral,538,161.9999,1,0.0000,0.0000,1
AlwaysNeutral,539,163.1021,1,-0.0000,0.0000,1
AlwaysNeutral,540,162.8827,1,0.0000,0.0000,1
AlwaysNeutral,541,163.8043,1,-0.0000,0.0000,1
AlwaysNeutral,542,163.1075,1,0.0000,0.0000,1
AlwaysNeutral,543,163.7731,1,0.0000,0.0000,1
AlwaysNeutral,544,165.1349,1,-0.0000,0.0000,1
AlwaysNeutral,545,163.2980,1,-0.0000,0.0000,1
AlwaysNeutral,546,162.8928,1,0.0000,0.0000,1
AlwaysNeutral,547,163.6070,1,0.0000,0.0000,1
AlwaysNeutral,548,163.6614,1,0.0000,0.0000,1
AlwaysNeutral,549,164.1724,1,-0.0000,0.0000,1
AlwaysNeutral,550,163.8778,1,0.0000,0.0000,1
AlwaysNeutral,551,164.1503,1,0.0000,0.0000,1
AlwaysNeutral,552,164.2155,1,0.0000,0.0000,1
AlwaysNeutral,553,165.3361,1,0.0000,0.0000,1
AlwaysNeutral,554,165.6700,1,0.0000,0.0000,1
AlwaysNeutral,555,166.0538,1,-0.0000,0.0000,1
AlwaysNeutral,556,165.8188,1,-0.0000,0.0000,1
AlwaysNeutral,557,165.5349,1,-0.0000,0.0000,1
AlwaysNeutral,558,165.3093,1,0.0000,0.0000,1
AlwaysNeutral,559,165.7566,1,-0.0000,0.0000,1
AlwaysNeutral,560,165.5291,1,0.0000,0.0000,1
AlwaysNeutral,561,165.8817,1,0.0000,0.0000,1
AlwaysNeutral,562,167.6451,1,0.0000,0.0000,1
AlwaysNeutral,563,168.3569,1,-0.0000,0.0000,1
AlwaysNeutral,564,168.0754,1,0.0000,0.0000,1
AlwaysNeutral,565,169.0298,1,-0.0000,0.0000,1
AlwaysNeutral,566,168.6490,1,-0.0000,0.0000,1
AlwaysNeutral,567,166.9833,1,-0.0000,0.0000,1
AlwaysNeutral,568,166.2248,1,-0.0000,0.0000,1
AlwaysNeutral,569,164.8141,1,-0.0000,0.0000,1
AlwaysNeutral,570,164.6894,1,0.0000,0.0000,1
AlwaysNeutral,571,164.8668,1,0.0000,0.0000,1
AlwaysNeutral,572,166.3618,1,0.0000,0.0000,1
AlwaysNeutral,573,166.7025,1,-0.0000,0.0000,1
AlwaysNeutral,574,166.5892,1,0.0000,0.0000,1
AlwaysNeutral,575,167.3205,1,-0.0000,0.0000,1
AlwaysNeutral,576,165.5827,1,0.0000,0.0000,1
AlwaysNeutral,577,165.8893,1,0.0000,0.0000,1
AlwaysNeutral,578,166.6087,1,-0.0000,0.0000,1
AlwaysNeutral,579,165.4925,1,0.0000,0.0000,1
AlwaysNeutral,580,166.5301,1,0.0000,0.0000,1
AlwaysNeutral,581,166.8716,1,-0.0000,0.0000,1
AlwaysNeutral,582,166.5929,1,0.0000,0.0000,1
AlwaysNeutral,583,167.1667,1,0.0000,0.0000,1
AlwaysNeutral,584,169.0221,1,0.0000,0.0000,1
AlwaysNeutral,585,169.1137,1,0.0000,0.0000,1
AlwaysNeutral,586,169.2537,1,-0.0000,0.0000,1
AlwaysNeutral,587,168.8208,1,-0.0000,0.0000,1
AlwaysNeutral,588,168.0970,1,0.0000,0.0000,1
AlwaysNeutral,589,168.7536,1,-0.0000,0.0000,1
AlwaysNeutral,590,168.0283,1,0.0000,0.0000,1
AlwaysNeutral,591,168.0813,1,-0.0000,0.0000,1
AlwaysNeutral,592,167.6923,1,0.0000,0.0000,1
AlwaysNeutral,593,168.0880,1,0.0000,0.0000,1
AlwaysNeutral,594,168.3477,1,0.0000,0.0000,1
AlwaysNeutral,595,169.1575,1,-0.0000,0.0000,1
AlwaysNeutral,596,168.6888,1,-0.0000,0.0000,1
AlwaysNeutral,597,168.4357,1,-0.0000,0.0000,1
AlwaysNeutral,598,167.6281,1,-0.0000,0.0000,1
AlwaysNeutral,599,167.2884,1,0.0000,0.0000,1
AlwaysNeutral,600,167.6230,1,0.0000,0.0000,1
AlwaysNeutral,601,168.2446,1,-0.0000,0.0000,1
AlwaysNeutral,602,167.4918,1,0.0000,0.0000,1
AlwaysNeutral,603,168.2101,1,0.0000,0.0000,1
AlwaysNeutral,604,169.2813,1,0.0000,0.0000,1
AlwaysNeutral,605,169.5452,1,0.0000,0.0000,1
AlwaysNeutral,606,170.9665,1,-0.0000,0.0000,1
AlwaysNeutral,607,170.1963,1,-0.0000,0.0000,1
AlwaysNeutral,608,169.0880,1,-0.0000,0.0000,1
AlwaysNeutral,609,167.6078,1,0.0000,0.0000,1
AlwaysNeutral,610,168.8214,1,0.0000,0.0000,1
AlwaysNeutral,611,169.3010,1,-0.0000,0.0000,1
AlwaysNeutral,612,169.1887,1,0.0000,0.0000,1
AlwaysNeutral,613,169.3504,1,-0.0000,0.0000,1
AlwaysNeutral,614,168.3797,1,0.0000,0.0000,1
AlwaysNeutral,615,170.3145,1,-0.0000,0.0000,1
AlwaysNeutral,616,170.2993,1,-0.0000,0.0000,1
AlwaysNeutral,617,170.2690,1,0.0000,0.0000,1
AlwaysNeutral,618,170.7334,1,0.0000,0.0000,1
AlwaysNeutral,619,170.9787,1,0.0000,0.0000,1
AlwaysNeutral,620,171.0060,1,-0.0000,0.0000,1
AlwaysNeutral,621,170.2205,1,0.0000,0.0000,1
AlwaysNeutral,622,170.4839,1,0.0000,0.0000,1
AlwaysNeutral,623,171.8625,1,0.0000,0.0000,1
AlwaysNeutral,624,172.7429,1,0.0000,0.0000,1
AlwaysNeutral,625,173.7775,1,-0.0000,0.0000,1
AlwaysNeutral,626,173.0768,1,-0.0000,0.0000,1
AlwaysNeutral,627,172.0285,1,-0.0000,0.0000,1
AlwaysNeutral,628,171.7236,1,-0.0000,0.0000,1
AlwaysNeutral,629,171.5792,1,0.0000,0.0000,1
AlwaysNeutral,630,172.2727,1,-0.0000,0.0000,1
AlwaysNeutral,631,170.7023,1,0.0000,0.0000,1
AlwaysNeutral,632,171.7880,1,-0.0000,0.0000,1
AlwaysNeutral,633,171.4694,1,-0.0000,0.0000,1
AlwaysNeutral,634,170.9516,1,-0.0000,0.0000,1
AlwaysNeutral,635,169.9915,1,-0.0000,0.0000,1
AlwaysNeutral,636,168.5652,1,0.0000,0.0000,1
AlwaysNeutral,637,169.1927,1,-0.0000,0.0000,1
AlwaysNeutral,638,169.1889,1,-0.0000,0.0000,1
AlwaysNeutral,639,168.0947,1,-0.0000,0.0000,1
AlwaysNeutral,640,167.0510,1,-0.0000,0.0000,1
AlwaysNeutral,641,166.8270,1,0.0000,0.0000,1
AlwaysNeutral,642,168.2181,1,-0.0000,0.0000,1
AlwaysNeutral,643,167.9967,1,-0.0000,0.0000,1
AlwaysNeutral,644,166.7915,1,-0.0000,0.0000,1
AlwaysNeutral,645,166.6525,1,-0.0000,0.0000,1
AlwaysNeutral,646,166.4989,1,-0.0000,0.0000,1
AlwaysNeutral,647,164.4136,1,0.0000,0.0000,1
AlwaysNeutral,648,164.5467,1,-0.0000,0.0000,1
AlwaysNeutral,649,164.5318,1,0.0000,0.0000,1
AlwaysNeutral,650,165.2593,1,0.0000,0.0000,1
AlwaysNeutral,651,166.8727,1,0.0000,0.0000,1
AlwaysNeutral,652,167.8275,1,-0.0000,0.0000,1
AlwaysNeutral,653,167.6182,1,-0.0000,0.0000,1
AlwaysNeutral,654,166.7493,1,0.0000,0.0000,1
AlwaysNeutral,655,168.8677,1,0.0000,0.0000,1
AlwaysNeutral,656,168.8688,1,-0.0000,0.0000,1
AlwaysNeutral,657,168.8337,1,-0.0000,0.0000,1
AlwaysNeutral,658,168.7699,1,0.0000,0.0000,1
AlwaysNeutral,659,168.8871,1,-0.0000,0.0000,1
AlwaysNeutral,660,168.7244,1,-0.0000,0.0000,1
AlwaysNeutral,661,168.2264,1,-0.0000,0.0000,1
AlwaysNeutral,662,167.7748,1,-0.0000,0.0000,1
AlwaysNeutral,663,167.7570,1,-0.0000,0.0000,1
AlwaysNeutral,664,167.3316,1,-0.0000,0.0000,1
AlwaysNeutral,665,166.7920,1,0.0000,0.0000,1
AlwaysNeutral,666,166.9347,1,-0.0000,0.0000,1
AlwaysNeutral,667,166.7811,1,0.0000,0.0000,1
AlwaysNeutral,668,168.0425,1,-0.0000,0.0000,1
AlwaysNeutral,669,165.9167,1,0.0000,0.0000,1
AlwaysNeutral,670,166.8913,1,0.0000,0.0000,1
AlwaysNeutral,671,167.9408,1,-0.0000,0.0000,1
AlwaysNeutral,672,166.2822,1,-0.0000,0.0000,1
AlwaysNeutral,673,166.0911,1,-0.0000,0.0000,1
AlwaysNeutral,674,165.8866,1,-0.0000,0.0000,1
AlwaysNeutral,675,164.8634,1,-0.0000,0.0000,1
AlwaysNeutral,676,164.3952,1,-0.0000,0.0000,1
AlwaysNeutral,677,163.6842,1,0.0000,0.0000,1
AlwaysNeutral,678,165.2989,1,0.0000,0.0000,1
AlwaysNeutral,679,166.1797,1,0.0000,0.0000,1
AlwaysNeutral,680,167.2852,1,0.0000,0.0000,1
AlwaysNeutral,681,167.8954,1,-0.0000,0.0000,1
AlwaysNeutral,682,166.9946,1,-0.0000,0.0000,1
AlwaysNeutral,683,166.6224,1,0.0000,0.0000,1
AlwaysNeutral,684,167.0800,1,-0.0000,0.0000,1
AlwaysNeutral,685,166.1455,1,0.0000,0.0000,1
AlwaysNeutral,686,166.8058,1,-0.0000,0.0000,1
AlwaysNeutral,687,166.6704,1,-0.0000,0.0000,1
AlwaysNeutral,688,166.4342,1,0.0000,0.0000,1
AlwaysNeutral,689,167.0784,1,0.0000,0.0000,1
AlwaysNeutral,690,167.4771,1,-0.0000,0.0000,1
AlwaysNeutral,691,167.2117,1,0.0000,0.0000,1
AlwaysNeutral,692,168.1757,1,-0.0000,0.0000,1
AlwaysNeutral,693,167.2993,1,0.0000,0.0000,1
AlwaysNeutral,694,167.8242,1,0.0000,0.0000,1
AlwaysNeutral,695,168.3047,1,-0.0000,0.0000,1
AlwaysNeutral,696,168.0390,1,0.0000,0.0000,1
AlwaysNeutral,697,168.2951,1,-0.0000,0.0000,1
AlwaysNeutral,698,167.2767,1,0.0000,0.0000,1
AlwaysNeutral,699,168.0492,1,-0.0000,0.0000,1
AlwaysNeutral,700,167.8960,1,-0.0000,0.0000,1
AlwaysNeutral,701,165.9941,1,0.0000,0.0000,2
AlwaysNeutral,702,168.8074,1,-0.0000,0.0000,2
AlwaysNeutral,703,166.3607,1,-0.0000,0.0000,2
AlwaysNeutral,704,161.8015,1,-0.0000,0.0000,2
AlwaysNeutral,705,156.7979,1,0.0000,0.0000,2
AlwaysNeutral,706,158.2822,1,-0.0000,0.0000,2
AlwaysNeutral,707,154.1072,1,0.0000,0.0000,2
AlwaysNeutral,708,159.0378,1,-0.0000,0.0000,2
AlwaysNeutral,709,152.4583,1,0.0000,0.0000,2
AlwaysNeutral,710,157.2140,1,0.0000,0.0000,2
AlwaysNeutral,711,157.5133,1,-0.0000,0.0000,2
AlwaysNeutral,712,156.8894,1,-0.0000,0.0000,2
AlwaysNeutral,713,154.9209,1,0.0000,0.0000,2
AlwaysNeutral,714,155.7846,1,-0.0000,0.0000,2
AlwaysNeutral,715,155.3380,1,0.0000,0.0000,2
AlwaysNeutral,716,158.3141,1,0.0000,0.0000,2
AlwaysNeutral,717,158.3231,1,0.0000,0.0000,2
AlwaysNeutral,718,158.4403,1,-0.0000,0.0000,2
AlwaysNeutral,719,157.0157,1,-0.0000,0.0000,2
AlwaysNeutral,720,156.5111,1,0.0000,0.0000,2
AlwaysNeutral,721,157.1008,1,-0.0000,0.0000,2
AlwaysNeutral,722,151.6365,1,-0.0000,0.0000,2
AlwaysNeutral,723,147.2583,1,0.0000,0.0000,2
AlwaysNeutral,724,149.1543,1,0.0000,0.0000,2
AlwaysNeutral,725,149.3332,1,-0.0000,0.0000,2
AlwaysNeutral,726,148.4475,1,-0.0000,0.0000,2
AlwaysNeutral,727,148.1691,1,0.0000,0.0000,2
AlwaysNeutral,728,148.8781,1,-0.0000,0.0000,2
AlwaysNeutral,729,146.9251,1,-0.0000,0.0000,2
AlwaysNeutral,730,144.2564,1,0.0000,0.0000,2
AlwaysNeutral,731,144.5102,1,-0.0000,0.0000,2
AlwaysNeutral,732,141.2414,1,0.0000,0.0000,2
AlwaysNeutral,733,142.1324,1,-0.0000,0.0000,2
AlwaysNeutral,734,136.6909,1,0.0000,0.0000,2
AlwaysNeutral,735,139.4447,1,0.0000,0.0000,2
AlwaysNeutral,736,140.5287,1,0.0000,0.0000,2
AlwaysNeutral,737,140.9631,1,0.0000,0.0000,2
AlwaysNeutral,738,143.5774,1,0.0000,0.0000,2
AlwaysNeutral,739,148.2401,1,0.0000,0.0000,2
AlwaysNeutral,740,150.9495,1,-0.0000,0.0000,2
AlwaysNeutral,741,145.0931,1,-0.0000,0.0000,2
AlwaysNeutral,742,140.9207,1,-0.0000,0.0000,2
AlwaysNeutral,743,138.7125,1,-0.0000,0.0000,2
AlwaysNeutral,744,138.4570,1,0.0000,0.0000,2
AlwaysNeutral,745,139.6763,1,-0.0000,0.0000,2
AlwaysNeutral,746,137.1653,1,0.0000,0.0000,2
AlwaysNeutral,747,137.3919,1,-0.0000,0.0000,2
AlwaysNeutral,748,134.7920,1,-0.0000,0.0000,2
AlwaysNeutral,749,132.6237,1,-0.0000,0.0000,2
AlwaysNeutral,750,128.0700,1,-0.0000,0.0000,2
AlwaysNeutral,751,124.9665,1,-0.0000,0.0000,2
AlwaysNeutral,752,120.5778,1,-0.0000,0.0000,2
AlwaysNeutral,753,117.3164,1,0.0000,0.0000,2
AlwaysNeutral,754,120.1436,1,-0.0000,0.0000,2
AlwaysNeutral,755,116.9617,1,0.0000,0.0000,2
AlwaysNeutral,756,124.5251,1,0.0000,0.0000,2
AlwaysNeutral,757,125.6713,1,0.0000,0.0000,2
AlwaysNeutral,758,125.8921,1,-0.0000,0.0000,2
AlwaysNeutral,759,122.9833,1,0.0000,0.0000,2
AlwaysNeutral,760,124.7505,1,-0.0000,0.0000,2
AlwaysNeutral,761,122.6898,1,0.0000,0.0000,2
AlwaysNeutral,762,122.7221,1,0.0000,0.0000,2
AlwaysNeutral,763,130.0686,1,-0.0000,0.0000,2
AlwaysNeutral,764,129.4467,1,0.0000,0.0000,2
AlwaysNeutral,765,132.5608,1,-0.0000,0.0000,2
AlwaysNeutral,766,130.1175,1,-0.0000,0.0000,2
AlwaysNeutral,767,129.6789,1,0.0000,0.0000,2
AlwaysNeutral,768,134.6575,1,-0.0000,0.0000,2
AlwaysNeutral,769,132.4429,1,0.0000,0.0000,2
AlwaysNeutral,770,137.5465,1,0.0000,0.0000,2
AlwaysNeutral,771,139.3360,1,-0.0000,0.0000,2
AlwaysNeutral,772,137.3149,1,0.0000,0.0000,2
AlwaysNeutral,773,138.8784,1,0.0000,0.0000,2
AlwaysNeutral,774,141.4623,1,0.0000,0.0000,2
AlwaysNeutral,775,142.9940,1,-0.0000,0.0000,2
AlwaysNeutral,776,137.9496,1,-0.0000,0.0000,2
AlwaysNeutral,777,135.4345,1,-0.0000,0.0000,2
AlwaysNeutral,778,134.3582,1,-0.0000,0.0000,2
AlwaysNeutral,779,133.8011,1,0.0000,0.0000,2
AlwaysNeutral,780,135.3294,1,0.0000,0.0000,2
AlwaysNeutral,781,135.5288,1,-0.0000,0.0000,2
AlwaysNeutral,782,131.1890,1,0.0000,0.0000,2
AlwaysNeutral,783,131.9959,1,0.0000,0.0000,2
AlwaysNeutral,784,133.4939,1,0.0000,0.0000,2
AlwaysNeutral,785,134.8395,1,0.0000,0.0000,2
AlwaysNeutral,786,137.7482,1,0.0000,0.0000,2
